T,c_pitch_pos_ref,wheel_vel_ref,pitch_pos,pitch_vel,wheel_pos,wheel_vel,waist_pos,waist_vel,c_pitch_pos,c_pitch_vel,Fr,wheel_torque
6.95, -0.05, -2, 0.484163, -0.00909337, -38.5648, -0.0184094, -2.35, 0, -0.0189451, -0.00909337, 0.429549, -0.0651681
6.954, -0.05, -2, 0.484133, -0.00891871, -38.5648, -0.0222396, -2.35, 0, -0.0189754, -0.00891871, 0.429144, -0.0651681
6.956, -0.05, -2, 0.484111, -0.0080978, -38.5648, -0.023937, -2.35, 0, -0.018997, -0.0080978, 0.429659, -0.0651681
6.959, -0.05, -2, 0.484094, -0.00758642, -38.5647, 0.142727, -2.35, 0, -0.0190146, -0.00758642, 0.443807, -0.0868908
6.961, -0.05, -2, 0.484079, -0.00691455, -38.5647, 0.216583, -2.35, 0, -0.0190294, -0.00691455, 0.450473, -0.0868908
6.964, -0.05, -2, 0.484056, -0.00702482, -38.5647, 0.249311, -2.35, 0, -0.0190523, -0.00702482, 0.452861, -0.0868908
6.967, -0.05, -2, 0.48403, -0.0072216, -38.5647, 0.110479, -2.35, 0, -0.0190787, -0.0072216, 0.44095, -0.0868908
6.97, -0.05, -2, 0.48401, -0.00708586, -38.5648, 0.0489573, -2.35, 0, -0.019098, -0.00708586, 0.435834, -0.0868908
6.975, -0.05, -2, 0.483982, -0.00621099, -38.5648, 0.0224771, -2.35, 0, -0.0191263, -0.00621099, 0.434298, 0
6.978, -0.05, -2, 0.48396, -0.00606967, -38.5648, -0.00568596, -2.35, 0, -0.0191487, -0.00606967, 0.431917, 0.0434454
6.98, -0.05, -2, 0.483943, -0.0060195, -38.5648, -0.0181661, -2.35, 0, -0.0191652, -0.0060195, 0.430791, 0.0434454
6.983, -0.05, -2, 0.483925, -0.00551459, -38.5648, -0.0236965, -2.35, 0, -0.0191839, -0.00551459, 0.430689, 0.0434454
6.985, -0.05, -2, 0.483911, -0.00495781, -38.5648, -0.0261472, -2.35, 0, -0.019197, -0.00495781, 0.430945, 0.0434454
6.988, -0.05, -2, 0.483888, -0.00523056, -38.5648, -0.0115868, -2.35, 0, -0.0192201, -0.00523056, 0.431663, -0.0651681
6.99, -0.05, -2, 0.483869, -0.00486937, -38.5648, -0.00513454, -2.35, 0, -0.0192397, -0.00486937, 0.432395, -0.0651681
6.992, -0.05, -2, 0.483856, -0.00441302, -38.5648, -0.00227531, -2.35, 0, -0.0192529, -0.00441302, 0.432985, -0.0651681
6.994, -0.05, -2, 0.48385, -0.0042108, -38.5648, -0.01509, -2.35, 0, -0.0192588, -0.0042108, 0.432083, 0.0651681
6.996, -0.05, -2, 0.483843, -0.00412122, -38.5648, -0.0207687, -2.35, 0, -0.0192659, -0.00412122, 0.431643, 0.0651681
6.999, -0.05, -2, 0.483835, -0.00396958, -38.5648, -0.0232852, -2.35, 0, -0.0192733, -0.00396958, 0.431526, 0.0651681
7.002, -0.05, -2, 0.483832, -0.00390238, -38.5648, -0.0244003, -2.35, 0, -0.0192766, -0.00390238, 0.431474, 0.0651681
7.004, -0.05, -2, 0.483821, -0.00339014, -38.5648, -0.0108127, -2.35, 0, -0.019287, -0.00339014, 0.433033, 0
7.007, -0.05, -2, 0.483811, -0.00249603, -38.5648, -0.0047915, -2.35, 0, -0.019297, -0.00249603, 0.434365, 0
7.009, -0.05, -2, 0.483805, -0.00217352, -38.5648, -0.00212329, -2.35, 0, -0.0193034, -0.00217352, 0.434862, 0
7.012, -0.05, -2, 0.4838, -0.00180803, -38.5648, -0.00094091, -2.35, 0, -0.0193081, -0.00180803, 0.435295, 0
7.014, -0.05, -2, 0.483796, -0.00186766, -38.5648, -0.000416952, -2.35, 0, -0.0193123, -0.00186766, 0.435239, 0
7.017, -0.05, -2, 0.483792, -0.00133916, -38.5648, -0.000184767, -2.35, 0, -0.019316, -0.00133916, 0.435771, 0
7.019, -0.05, -2, 0.483788, -0.00188372, -38.5648, -8.18772e-05, -2.35, 0, -0.0193203, -0.00188372, 0.435179, 0
7.022, -0.05, -2, 0.483785, -0.00168145, -38.5648, -3.62828e-05, -2.35, 0, -0.0193238, -0.00168145, 0.435361, -0.108613
7.024, -0.05, -2, 0.483782, -0.00136947, -38.5648, -1.60783e-05, -2.35, 0, -0.0193267, -0.00136947, 0.435659, -0.108613
7.026, -0.05, -2, 0.483778, -0.000896599, -38.5648, -7.12488e-06, -2.35, 0, -0.0193301, -0.000896599, 0.436118, -0.108613
7.029, -0.05, -2, 0.483776, -0.00061345, -38.5648, -3.1573e-06, -2.35, 0, -0.0193321, -0.00061345, 0.436392, -0.108613
7.034, -0.05, -2, 0.483777, 0.000440755, -38.5648, -1.39912e-06, -2.35, 0, -0.0193317, 0.000440755, 0.437484, -0.0434454
7.038, -0.05, -2, 0.483771, -0.00124638, -38.5648, -6.20001e-07, -2.35, 0, -0.0193374, -0.00124638, 0.435693, -0.0434454
7.042, -0.05, -2, 0.483768, -0.000842285, -38.5648, -2.74746e-07, -2.35, 0, -0.0193404, -0.000842285, 0.436083, -0.0434454
7.044, -0.05, -2, 0.483767, -0.000106594, -38.5648, -0.00547636, -2.35, 0, -0.0193416, -0.000106594, 0.436379, 0.0217227
7.046, -0.05, -2, 0.483768, -3.91325e-05, -38.5648, -0.00790302, -2.35, 0, -0.0193407, -3.91325e-05, 0.436256, 0.0217227
7.053, -0.05, -2, 0.483768, 0.000173016, -38.5648, -0.00350212, -2.35, 0, -0.01934, 0.000173016, 0.436845, 0.0868908
7.056, -0.05, -2, 0.48377, 0.000713577, -38.5648, -0.00155192, -2.35, 0, -0.0193381, 0.000713577, 0.43758, 0.0868908
7.059, -0.05, -2, 0.483773, 0.00132286, -38.5648, -0.000687714, -2.35, 0, -0.0193354, 0.00132286, 0.438305, 0.0868908
7.063, -0.05, -2, 0.483776, 0.000667191, -38.5648, -0.0394208, -2.35, 0, -0.0193328, 0.000667191, 0.43445, -0.0217227
7.066, -0.05, -2, 0.483778, 0.000745604, -38.5648, -0.0565848, -2.35, 0, -0.0193307, 0.000745604, 0.433131, -0.0217227
7.069, -0.05, -2, 0.483769, 0.00104008, -38.5648, -0.0250748, -2.35, 0, -0.0193393, 0.00104008, 0.435963, -0.152059
7.073, -0.05, -2, 0.483767, 0.00157763, -38.5648, -0.0111116, -2.35, 0, -0.019341, 0.00157763, 0.437657, -0.152059
7.076, -0.05, -2, 0.48377, 0.00218732, -38.5648, -0.00492396, -2.35, 0, -0.0193387, 0.00218732, 0.438818, -0.152059
7.079, -0.05, -2, 0.483776, 0.00141909, -38.5648, -0.00374663, -2.35, 0, -0.0193329, 0.00141909, 0.438173, -0.0651681
7.082, -0.05, -2, 0.48378, 0.00148631, -38.5648, -0.00322491, -2.35, 0, -0.0193283, 0.00148631, 0.438326, -0.0651681
7.085, -0.05, -2, 0.483785, 0.00203707, -38.5648, -0.00299372, -2.35, 0, -0.0193237, 0.00203707, 0.438955, -0.0651681
7.089, -0.05, -2, 0.483789, 0.000945297, -38.5648, -0.00289127, -2.35, 0, -0.0193196, 0.000945297, 0.437873, -0.0651681
7.094, -0.05, -2, 0.483793, 0.00101766, -38.5648, -0.00284587, -2.35, 0, -0.0193155, 0.00101766, 0.437987, -0.0651681
7.098, -0.05, -2, 0.483799, 0.001347, -38.5648, -0.00282575, -2.35, 0, -0.0193095, 0.001347, 0.438383, -0.0651681
7.102, -0.05, -2, 0.483805, 0.00134495, -38.5648, -0.0012522, -2.35, 0, -0.0193036, 0.00134495, 0.438563, -0.0434454
7.105, -0.05, -2, 0.483812, 0.00204825, -38.5647, 0.0502959, -2.35, 0, -0.0192968, 0.00204825, 0.44361, 0
7.107, -0.05, -2, 0.483817, 0.00210169, -38.5647, 0.0731388, -2.35, 0, -0.0192913, 0.00210169, 0.445601, 0
7.109, -0.05, -2, 0.483819, 0.000826099, -38.5647, 0.0832613, -2.35, 0, -0.0192892, 0.000826099, 0.44514, 0
7.112, -0.05, -2, 0.483821, 0.000780241, -38.5647, -0.0311656, -2.35, 0, -0.0192873, 0.000780241, 0.435652, -0.0434454
7.114, -0.05, -2, 0.483822, 0.000278014, -38.5648, -0.0818725, -2.35, 0, -0.0192866, 0.000278014, 0.430949, -0.0434454
7.116, -0.05, -2, 0.483822, 5.54593e-05, -38.5648, -0.104343, -2.35, 0, -0.0192863, 5.54593e-05, 0.428864, -0.0434454
7.118, -0.05, -2, 0.483823, 0.000290336, -38.5648, -0.0524967, -2.35, 0, -0.0192854, 0.000290336, 0.4334, 0
7.12, -0.05, -2, 0.483823, 9.7334e-05, -38.5648, -0.0295218, -2.35, 0, -0.0192852, 9.7334e-05, 0.435101, 0
7.122, -0.05, -2, 0.483823, 1.18078e-05, -38.5648, -0.0193408, -2.35, 0, -0.0192852, 1.18078e-05, 0.435855, 0
7.124, -0.05, -2, 0.483823, -6.25011e-05, -38.5648, -0.00857061, -2.35, 0, -0.0192854, -6.25011e-05, 0.436667, -0.0868908
7.126, -0.05, -2, 0.483823, -9.54301e-05, -38.5648, -0.00379796, -2.35, 0, -0.0192855, -9.54301e-05, 0.437026, -0.0217227
7.128, -0.05, -2, 0.483823, 0.000409682, -38.5648, -0.00168302, -2.35, 0, -0.0192856, 0.000409682, 0.437722, -0.0217227
7.133, -0.05, -2, 0.483818, -0.00021922, -38.5648, -0.000745808, -2.35, 0, -0.0192906, -0.00021922, 0.437105, -0.0651681
7.135, -0.05, -2, 0.483814, -0.000721865, -38.5648, -0.000330495, -2.35, 0, -0.0192942, -0.000721865, 0.436589, -0.0651681
7.137, -0.05, -2, 0.483812, -0.000572858, -38.5648, -0.000146455, -2.35, 0, -0.0192963, -0.000572858, 0.436739, -0.0651681
7.139, -0.05, -2, 0.48381, -0.000840822, -38.5648, -6.48995e-05, -2.35, 0, -0.0192983, -0.000840822, 0.436452, -0.0217227
7.141, -0.05, -2, 0.483807, -0.00158992, -38.5648, -2.87594e-05, -2.35, 0, -0.0193016, -0.00158992, 0.435653, -0.0217227
7.143, -0.05, -2, 0.483803, -0.00166282, -38.5648, 0.00859278, -2.35, 0, -0.019305, -0.00166282, 0.43626, -0.0434454
7.145, -0.05, -2, 0.483788, -0.00215173, -38.5648, 0.0124133, -2.35, 0, -0.0193205, -0.00215173, 0.435934, -0.0434454
7.147, -0.05, -2, 0.48378, -0.00154045, -38.5648, 0.0141063, -2.35, 0, -0.0193284, -0.00154045, 0.436635, -0.0434454
7.149, -0.05, -2, 0.483776, -0.000862479, -38.5648, -0.0180009, -2.35, 0, -0.0193322, -0.000862479, 0.434647, -0.0434454
7.152, -0.05, -2, 0.483772, -0.00141475, -38.5648, -0.0322288, -2.35, 0, -0.019336, -0.00141475, 0.432868, -0.0434454
7.154, -0.05, -2, 0.483769, -0.0015848, -38.5648, -0.0385337, -2.35, 0, -0.0193395, -0.0015848, 0.43214, -0.0434454
7.156, -0.05, -2, 0.483765, -0.0020301, -38.5648, -0.0413276, -2.35, 0, -0.0193438, -0.0020301, 0.431412, -0.0434454
7.158, -0.05, -2, 0.483759, -0.00259952, -38.5648, -0.0425657, -2.35, 0, -0.0193491, -0.00259952, 0.430675, -0.0434454
7.16, -0.05, -2, 0.48375, -0.00296304, -38.5648, -0.0407674, -2.35, 0, -0.0193587, -0.00296304, 0.430362, -0.0434454
7.162, -0.05, -2, 0.483745, -0.00312413, -38.5648, -0.0399705, -2.35, 0, -0.019363, -0.00312413, 0.430224, -0.0434454
7.164, -0.05, -2, 0.483741, -0.00271358, -38.5648, -0.0396174, -2.35, 0, -0.0193676, -0.00271358, 0.430637, -0.0434454
7.166, -0.05, -2, 0.483736, -0.00238154, -38.5648, -0.0214675, -2.35, 0, -0.019372, -0.00238154, 0.43244, 0.0217227
7.168, -0.05, -2, 0.483726, -0.00290338, -38.5648, -0.0134247, -2.35, 0, -0.0193823, -0.00290338, 0.432475, 0.0217227
7.171, -0.05, -2, 0.483722, -0.00313462, -38.5648, -0.0341125, -2.35, 0, -0.0193869, -0.00313462, 0.430486, 0.0434454
7.174, -0.05, -2, 0.483714, -0.0030159, -38.5648, -0.04328, -2.35, 0, -0.0193939, -0.0030159, 0.429788, 0.0434454
7.176, -0.05, -2, 0.483706, -0.00303763, -38.5648, -0.0332608, -2.35, 0, -0.0194024, -0.00303763, 0.430519, -0.0651681
7.18, -0.05, -2, 0.483699, -0.00308185, -38.5648, -0.0288208, -2.35, 0, -0.0194096, -0.00308185, 0.430777, -0.0651681
7.182, -0.05, -2, 0.483685, -0.00443824, -38.5648, -0.0401528, -2.35, 0, -0.0194231, -0.00443824, 0.42832, -0.0434454
7.184, -0.05, -2, 0.483674, -0.00444612, -38.5648, -0.0874197, -2.35, 0, -0.0194342, -0.00444612, 0.424308, 0
7.186, -0.05, -2, 0.483664, -0.00481958, -38.5648, -0.108365, -2.35, 0, -0.0194446, -0.00481958, 0.422098, 0
7.19, -0.05, -2, 0.483647, -0.0053942, -38.5648, -0.0480208, -2.35, 0, -0.0194614, -0.0053942, 0.426345, -0.0217227
7.193, -0.05, -2, 0.483634, -0.00498219, -38.5648, -0.0212798, -2.35, 0, -0.0194739, -0.00498219, 0.428869, -0.0217227
7.198, -0.05, -2, 0.48361, -0.00565113, -38.5648, -0.00942987, -2.35, 0, -0.0194981, -0.00565113, 0.428944, 0
7.201, -0.05, -2, 0.483594, -0.00557563, -38.5648, -0.0112196, -2.35, 0, -0.0195149, -0.00557563, 0.428725, -0.0651681
7.203, -0.05, -2, 0.48358, -0.00546869, -38.5648, -0.0605166, -2.35, 0, -0.0195282, -0.00546869, 0.424643, -0.0217227
7.205, -0.05, -2, 0.483567, -0.0059776, -38.5648, -0.0823619, -2.35, 0, -0.0195412, -0.0059776, 0.422197, -0.0217227
7.208, -0.05, -2, 0.483555, -0.00579685, -38.5648, -0.0920423, -2.35, 0, -0.0195531, -0.00579685, 0.421478, -0.0217227
7.21, -0.05, -2, 0.483533, -0.00712382, -38.5648, -0.0963321, -2.35, 0, -0.0195754, -0.00712382, 0.419556, -0.0217227
7.212, -0.05, -2, 0.483523, -0.00771185, -38.5648, -0.0982331, -2.35, 0, -0.0195853, -0.00771185, 0.418705, -0.0217227
7.214, -0.05, -2, 0.483512, -0.00708319, -38.5648, -0.104552, -2.35, 0, -0.0195968, -0.00708319, 0.418729, -0.0651681
7.216, -0.05, -2, 0.483489, -0.00762111, -38.5648, -0.107352, -2.35, 0, -0.0196191, -0.00762111, 0.417745, -0.0651681
7.218, -0.05, -2, 0.483479, -0.00785948, -38.5647, 0.0118848, -2.35, 0, -0.0196289, -0.00785948, 0.427267, -0.0868908
7.22, -0.05, -2, 0.483467, -0.00763077, -38.5647, 0.0647229, -2.35, 0, -0.0196415, -0.00763077, 0.431759, -0.0868908
7.222, -0.05, -2, 0.483442, -0.00827205, -38.5647, 0.0881375, -2.35, 0, -0.0196666, -0.00827205, 0.43281, -0.0868908
7.224, -0.05, -2, 0.483414, -0.00822247, -38.5647, 0.0985133, -2.35, 0, -0.0196948, -0.00822247, 0.433469, -0.0868908
7.226, -0.05, -2, 0.483401, -0.0082005, -38.5647, 0.159438, -2.35, 0, -0.0197072, -0.0082005, 0.438417, -0.0651681
7.228, -0.05, -2, 0.483371, -0.00819084, -38.5647, 0.186436, -2.35, 0, -0.0197372, -0.00819084, 0.440393, -0.0651681
7.23, -0.05, -2, 0.483358, -0.00818656, -38.5647, 0.08027, -2.35, 0, -0.0197504, -0.00818656, 0.431505, -0.0868908
7.232, -0.05, -2, 0.483343, -0.00833264, -38.5648, 0.0332237, -2.35, 0, -0.0197656, -0.00833264, 0.427332, -0.0868908
7.234, -0.05, -2, 0.483316, -0.00847143, -38.5648, 0.0123757, -2.35, 0, -0.019792, -0.00847143, 0.425232, -0.0868908
7.236, -0.05, -2, 0.483295, -0.00868163, -38.5648, -0.0414551, -2.35, 0, -0.0198135, -0.00868163, 0.420375, -0.0217227
7.239, -0.05, -2, 0.483276, -0.00873733, -38.5648, -0.0653095, -2.35, 0, -0.0198327, -0.00873733, 0.418175, -0.0217227
7.241, -0.05, -2, 0.483258, -0.00857784, -38.5648, -0.0758803, -2.35, 0, -0.0198507, -0.00857784, 0.417307, -0.0217227
7.243, -0.05, -2, 0.483239, -0.00913645, -38.5648, -0.0805646, -2.35, 0, -0.0198691, -0.00913645, 0.41618, -0.0217227
7.245, -0.05, -2, 0.483231, -0.00938399, -38.5648, -0.047436, -2.35, 0, -0.0198773, -0.00938399, 0.418591, 0.0217227
7.247, -0.05, -2, 0.483215, -0.0103847, -38.5648, -0.0327555, -2.35, 0, -0.0198931, -0.0103847, 0.418631, 0.0217227
7.249, -0.05, -2, 0.483187, -0.0103088, -38.5647, 0.0793633, -2.35, 0, -0.0199218, -0.0103088, 0.427722, -0.0217227
7.251, -0.05, -2, 0.483162, -0.0103498, -38.5647, 0.129047, -2.35, 0, -0.019946, -0.0103498, 0.431572, -0.0217227
7.253, -0.05, -2, 0.483141, -0.0101836, -38.5647, 0.151064, -2.35, 0, -0.0199679, -0.0101836, 0.433369, -0.0217227
7.255, -0.05, -2, 0.48312, -0.0101833, -38.5647, 0.160821, -2.35, 0, -0.0199889, -0.0101833, 0.43399, -0.0217227
7.257, -0.05, -2, 0.483099, -0.0100342, -38.5647, 0.148715, -2.35, 0, -0.0200091, -0.0100342, 0.432964, 0
7.259, -0.05, -2, 0.48308, -0.00970911, -38.5647, 0.143351, -2.35, 0, -0.0200284, -0.00970911, 0.432685, 0
7.261, -0.05, -2, 0.48306, -0.0102327, -38.5647, 0.0408369, -2.35, 0, -0.0200486, -0.0102327, 0.423492, -0.0217227
7.263, -0.05, -2, 0.483038, -0.0109463, -38.5648, -0.00459094, -2.35, 0, -0.0200704, -0.0109463, 0.418809, -0.0217227
7.265, -0.05, -2, 0.483018, -0.0103353, -38.5648, -0.0247217, -2.35, 0, -0.0200909, -0.0103353, 0.417594, -0.0217227
7.268, -0.05, -2, 0.482998, -0.00984248, -38.5648, -0.0336424, -2.35, 0, -0.0201103, -0.00984248, 0.417193, -0.0217227
7.272, -0.05, -2, 0.482967, -0.0105504, -38.5648, -0.063412, -2.35, 0, -0.0201418, -0.0105504, 0.413723, -0.0651681
7.274, -0.05, -2, 0.482926, -0.0110861, -38.5648, -0.0766041, -2.35, 0, -0.020182, -0.0110861, 0.411724, -0.0651681
7.276, -0.05, -2, 0.482896, -0.01125, -38.5648, -0.08245, -2.35, 0, -0.0202124, -0.01125, 0.410802, -0.0651681
7.278, -0.05, -2, 0.482883, -0.0113226, -38.5648, -0.0850405, -2.35, 0, -0.0202259, -0.0113226, 0.410393, -0.0651681
7.281, -0.05, -2, 0.482866, -0.010539, -38.5647, 0.0702756, -2.35, 0, -0.0202428, -0.010539, 0.423889, -0.0217227
7.284, -0.05, -2, 0.482847, -0.0101923, -38.5647, 0.139102, -2.35, 0, -0.0202611, -0.0101923, 0.429773, -0.0217227
7.287, -0.05, -2, 0.4828, -0.0107438, -38.5647, 0.169601, -2.35, 0, -0.0203082, -0.0107438, 0.431308, -0.0217227
7.29, -0.05, -2, 0.482766, -0.0118414, -38.5647, 0.019612, -2.35, 0, -0.0203428, -0.0118414, 0.417471, 0
7.293, -0.05, -2, 0.482726, -0.0110289, -38.5648, -0.0468539, -2.35, 0, -0.0203824, -0.0110289, 0.412466, 0
7.296, -0.05, -2, 0.482696, -0.0110398, -38.5648, -0.0763075, -2.35, 0, -0.0204121, -0.0110398, 0.409757, 0
7.301, -0.05, -2, 0.482657, -0.0118251, -38.5648, -0.0893594, -2.35, 0, -0.0204513, -0.0118251, 0.407521, 0
7.305, -0.05, -2, 0.482614, -0.0113944, -38.5648, -0.0435101, -2.35, 0, -0.0204941, -0.0113944, 0.411375, -0.0217227
7.309, -0.05, -2, 0.482548, -0.0116477, -38.5648, -0.0231925, -2.35, 0, -0.0205607, -0.0116477, 0.412204, -0.0217227
7.312, -0.05, -2, 0.482485, -0.0122035, -38.5648, -0.0141891, -2.35, 0, -0.0206232, -0.0122035, 0.41182, -0.0217227
7.314, -0.05, -2, 0.482445, -0.0119687, -38.5648, -0.0101993, -2.35, 0, -0.0206638, -0.0119687, 0.412032, -0.0217227
7.316, -0.05, -2, 0.482427, -0.0118647, -38.5648, -0.0123429, -2.35, 0, -0.0206818, -0.0118647, 0.411803, -0.0217227
7.318, -0.05, -2, 0.48239, -0.012487, -38.5648, -0.0132928, -2.35, 0, -0.0207182, -0.012487, 0.41076, -0.0217227
7.321, -0.05, -2, 0.482374, -0.0127627, -38.5648, -0.0137137, -2.35, 0, -0.0207343, -0.0127627, 0.410298, -0.0217227
7.323, -0.05, -2, 0.482353, -0.0125871, -38.5648, -0.0139003, -2.35, 0, -0.0207551, -0.0125871, 0.410279, -0.0217227
7.325, -0.05, -2, 0.482316, -0.0125833, -38.5648, -0.0139829, -2.35, 0, -0.0207921, -0.0125833, 0.409949, -0.108613
7.327, -0.05, -2, 0.482288, -0.0118412, -38.5648, -0.0140196, -2.35, 0, -0.0208207, -0.0118412, 0.410458, -0.108613
7.329, -0.05, -2, 0.482261, -0.0121796, -38.5648, -0.0140358, -2.35, 0, -0.0208472, -0.0121796, 0.409873, -0.108613
7.332, -0.05, -2, 0.482236, -0.012069, -38.5648, -0.014043, -2.35, 0, -0.020872, -0.012069, 0.409766, -0.108613
7.335, -0.05, -2, 0.482198, -0.0120206, -38.5648, -0.0140462, -2.35, 0, -0.0209105, -0.0120206, 0.409475, -0.108613
7.338, -0.05, -2, 0.482167, -0.0123333, -38.5648, -0.0140476, -2.35, 0, -0.0209414, -0.0123333, 0.408878, -0.108613
7.34, -0.05, -2, 0.48214, -0.0121392, -38.5648, -0.00935429, -2.35, 0, -0.0209684, -0.0121392, 0.409228, 0.0217227
7.342, -0.05, -2, 0.4821, -0.0126463, -38.5648, -0.00727451, -2.35, 0, -0.0210087, -0.0126463, 0.408519, 0.0217227
7.344, -0.05, -2, 0.482082, -0.012871, -38.5648, -0.00635289, -2.35, 0, -0.0210266, -0.012871, 0.408205, 0.0217227
7.346, -0.05, -2, 0.482062, -0.0119321, -38.5648, -0.00594448, -2.35, 0, -0.0210467, -0.0119321, 0.409029, 0.0217227
7.349, -0.05, -2, 0.482028, -0.0117742, -38.5648, -0.0057635, -2.35, 0, -0.0210809, -0.0117742, 0.408904, 0.0217227
7.351, -0.05, -2, 0.482012, -0.0117042, -38.5648, -0.0056833, -2.35, 0, -0.021096, -0.0117042, 0.408849, 0.0217227
7.353, -0.05, -2, 0.481979, -0.0117107, -38.5648, -0.10422, -2.35, 0, -0.0211296, -0.0117107, 0.400401, 0.0217227
7.355, -0.05, -2, 0.481952, -0.0114169, -38.5648, -0.147885, -2.35, 0, -0.0211568, -0.0114169, 0.396854, 0.0217227
7.357, -0.05, -2, 0.481927, -0.0115097, -38.5648, -0.167235, -2.35, 0, -0.0211817, -0.0115097, 0.394938, 0.0217227
7.359, -0.05, -2, 0.481916, -0.0115509, -38.5647, 0.0408929, -2.35, 0, -0.0211927, -0.0115509, 0.412, -0.0217227
7.361, -0.05, -2, 0.481887, -0.011196, -38.5647, 0.133122, -2.35, 0, -0.0212213, -0.011196, 0.419736, -0.0217227
7.363, -0.05, -2, 0.481861, -0.0117813, -38.5647, -0.0043765, -2.35, 0, -0.0212475, -0.0117813, 0.407536, 0
7.365, -0.05, -2, 0.481836, -0.0120777, -38.5648, -0.0653073, -2.35, 0, -0.0212726, -0.0120777, 0.401971, 0
7.368, -0.05, -2, 0.481812, -0.0116158, -38.5648, -0.092308, -2.35, 0, -0.0212962, -0.0116158, 0.400007, 0
7.371, -0.05, -2, 0.481779, -0.0114487, -38.5647, 0.0772252, -2.35, 0, -0.0213294, -0.0114487, 0.413898, -0.0217227
7.373, -0.05, -2, 0.481755, -0.00985269, -38.5647, 0.152352, -2.35, 0, -0.0213535, -0.00985269, 0.42154, -0.0217227
7.375, -0.05, -2, 0.481734, -0.00962821, -38.5647, 0.185643, -2.35, 0, -0.0213747, -0.00962821, 0.424336, -0.0217227
7.377, -0.05, -2, 0.481713, -0.0102326, -38.5647, 0.200396, -2.35, 0, -0.0213958, -0.0102326, 0.424745, -0.0217227
7.379, -0.05, -2, 0.481691, -0.0105748, -38.5647, 0.206933, -2.35, 0, -0.0214171, -0.0105748, 0.424743, -0.0217227
7.382, -0.05, -2, 0.481669, -0.0110235, -38.5647, 0.20983, -2.35, 0, -0.0214391, -0.0110235, 0.424324, -0.0217227
7.386, -0.05, -2, 0.481627, -0.0105551, -38.5647, 0.0585615, -2.35, 0, -0.021481, -0.0105551, 0.411934, -0.0217227
7.388, -0.05, -2, 0.481589, -0.0102735, -38.5648, -0.00847132, -2.35, 0, -0.0215192, -0.0102735, 0.406346, -0.0217227
7.39, -0.05, -2, 0.48156, -0.0104455, -38.5648, -0.038176, -2.35, 0, -0.0215489, -0.0104455, 0.40345, -0.0217227
7.393, -0.05, -2, 0.481537, -0.00888753, -38.5647, 0.0785258, -2.35, 0, -0.0215711, -0.00888753, 0.414507, 0
7.396, -0.05, -2, 0.481513, -0.0087913, -38.5647, 0.130241, -2.35, 0, -0.0215952, -0.0087913, 0.418666, 0
7.399, -0.05, -2, 0.481493, -0.00863876, -38.5647, 0.153158, -2.35, 0, -0.0216155, -0.00863876, 0.420538, 0
7.401, -0.05, -2, 0.481466, -0.0086445, -38.5647, 0.133585, -2.35, 0, -0.0216425, -0.0086445, 0.418675, -0.0217227
7.404, -0.05, -2, 0.481445, -0.00827566, -38.5647, 0.124911, -2.35, 0, -0.0216633, -0.00827566, 0.418155, -0.0217227
7.407, -0.05, -2, 0.481418, -0.00811208, -38.5647, -0.0267908, -2.35, 0, -0.0216905, -0.00811208, 0.405544, 0
7.409, -0.05, -2, 0.481397, -0.00800188, -38.5648, -0.0940156, -2.35, 0, -0.0217112, -0.00800188, 0.399918, 0
7.412, -0.05, -2, 0.481381, -0.00724862, -38.5648, -0.0432265, -2.35, 0, -0.0217277, -0.00724862, 0.404747, 0.108613
7.414, -0.05, -2, 0.481357, -0.00672874, -38.5648, -0.0207199, -2.35, 0, -0.0217512, -0.00672874, 0.406936, 0.108613
7.417, -0.05, -2, 0.481339, -0.0069082, -38.5648, -0.0107464, -2.35, 0, -0.0217695, -0.0069082, 0.407413, 0.108613
7.419, -0.05, -2, 0.481322, -0.00754202, -38.5648, -0.0290141, -2.35, 0, -0.0217865, -0.00754202, 0.405099, -0.0651681
7.423, -0.05, -2, 0.481307, -0.0069695, -38.5648, -0.0574495, -2.35, 0, -0.0218011, -0.0069695, 0.403209, -0.0217227
7.425, -0.05, -2, 0.481285, -0.00697612, -38.5648, -0.0700502, -2.35, 0, -0.0218236, -0.00697612, 0.401962, -0.0217227
7.427, -0.05, -2, 0.481267, -0.00697889, -38.5648, -0.0756341, -2.35, 0, -0.0218412, -0.00697889, 0.401341, -0.0217227
7.431, -0.05, -2, 0.481244, -0.00668426, -38.5647, 0.0627091, -2.35, 0, -0.0218643, -0.00668426, 0.412875, -0.0868908
7.433, -0.05, -2, 0.481228, -0.00577432, -38.5647, 0.124014, -2.35, 0, -0.02188, -0.00577432, 0.418742, -0.0868908
7.435, -0.05, -2, 0.481215, -0.00581627, -38.5647, 0.151181, -2.35, 0, -0.0218936, -0.00581627, 0.420824, -0.0868908
7.437, -0.05, -2, 0.481203, -0.00539029, -38.5647, 0.163219, -2.35, 0, -0.021905, -0.00539029, 0.422157, -0.0868908
7.439, -0.05, -2, 0.481194, -0.00449542, -38.5647, 0.0707639, -2.35, 0, -0.0219142, -0.00449542, 0.415357, 0
7.441, -0.05, -2, 0.481184, -0.00483979, -38.5648, 0.0297935, -2.35, 0, -0.021924, -0.00483979, 0.411529, 0
7.444, -0.05, -2, 0.481174, -0.00540275, -38.5648, -0.0525123, -2.35, 0, -0.0219349, -0.00540275, 0.404049, 0
